PC1,PC2,PC3
-1.3000048685088175,-0.2387140253542702,-1.0073311623990866
-0.9570642653752175,0.22291450951332475,2.5395627506065406
-0.28142708596549504,-0.5080678258302315,-1.026226906932061
-0.8943293000424476,-0.40248831584672357,-0.8233049999446229
-1.4628336163565634,-0.22695175372581775,0.5171114425895156
-1.6505223346089712,-0.384314939684746,-0.45743378672339713
-1.1606541270933508,2.0271863509238086,-0.48627182800357105
-0.31143709198069186,0.14951348138264978,1.3483620621509476
-1.55653193272137,-0.3489189668690185,-0.23139257734894433
-0.2936399452407089,-0.2772477409463459,-0.1153779775470742
-1.695591883497137,-0.45181472995196537,-0.9670678567064581
-1.0419173102640067,2.451388876205927,1.5661191216989723
-1.2027536903708602,-0.30675949271285763,-0.6114776462222199
0.1885811035416555,0.20361794953359716,-1.4278157044483792
-0.07520434787058933,-0.2344198101542149,0.2927163307612649
-0.7774457666774306,0.42294465655411884,1.9738839486902815
1.0312549716282113,0.3427022271773832,2.3530832508393424
-0.5868312068611149,-0.2674449643696417,-0.4281438559103928
-0.16583815772729288,-0.3462085804136562,-0.5175276623508468
-0.9637340870862713,-0.18765771072736406,0.2406542794341672
1.2306543519329303,-0.3874829086089502,-0.8128383935834923
1.6046757480413447,0.1982569118490794,1.5526507318124891
0.5597765043181746,-0.512157969398571,-1.4800142165531778
-0.7271694923761435,-0.434705469606931,-1.242744805634137
-0.1819369427785936,-0.10993476507853693,0.6880897958218533
0.5797282056458282,0.18049765697132586,-0.39897832472358363
0.48385829513226536,1.3119505656577972,3.8147207071963085
0.10821718472871265,-0.33953217557406556,-0.5713875860695299
-0.7435571342498886,0.25625114088437584,0.8297620686231978
-0.06218800097453269,-0.08435805516756342,-0.8728246844092631
0.811131635407575,0.05844153788814638,-0.9069958332833608
1.9919949571932867,-0.2636964262354272,-0.36471151405839586
-0.7030732662172711,-0.03797833772857244,0.3848518284134528
-0.4031555710873896,0.019687655213707373,-0.7673732250105694
-1.6248566627221674,-0.43607285514632366,-0.7153730166805862
2.381865719627297,-0.25205390658302507,-0.33235633683750004
0.6455449777761106,-0.12953854595548536,0.5446992908227388
-1.7160507891327261,-0.32154429895745834,-0.7803687893699213
-1.0284261238798706,-0.408694823662192,-0.374379691498702
-0.1352911580027955,0.17521956652823728,-0.8366350961981668
-1.5674822058212814,-0.08841248887264547,-0.25903260913395343
3.8057444213881846,-0.17938879388777834,-0.3650658735722109
-1.598473565855262,-0.4912448448185827,-0.7903037890413055
1.021746769666865,-0.11132207304210213,0.013278737678766701
-1.176853768745426,-0.28811832704956575,0.15412399916419148
0.9213485323813984,-0.2766899314445902,-0.3918402089411303
-0.10664593222989964,-0.4177408695748741,-0.7767154762841197
0.5445423764894941,-0.1039660187333052,0.8298044290284978
-1.6348793283230523,-0.3084166213660041,0.009041838815882192
0.8073164596263808,0.17905991069833208,1.9889404189177748
-0.6027030869134365,-0.4087670357030474,-1.3152314502583542
-1.40325529827246,-0.4350661854313619,-0.485310898171195
1.5736740760630101,-0.49830948677132797,-1.2786512725116506
1.2028332464273572,-0.3894034807927465,-0.6502104319165564
0.531612215441804,-0.4610651793581736,-1.1622036632391393
2.4376205741387222,-0.25597529706602073,-0.4371377905655728
-0.5761846686108869,-0.47017849655105015,-1.1743110002461052
-1.4753367583462684,0.09821371888116054,1.9062646592644026
0.3417847595191591,0.7084688421814763,2.169225818092388
-0.3068730151358276,-0.18788284973952984,0.4854181947321797
-1.4388399778663161,-0.5211924036876192,-0.8692835477467539
-1.6540712009518366,-0.46191031333027804,-0.536939821826838
1.6949317561960766,-0.1918526129315094,0.08857557021284379
0.31897443158199007,-0.37858215241217125,-0.5928383310912707
3.255943420635524,0.6351164120765772,0.29964666502343285
-0.9207477237783339,-0.21245500092273711,0.14005708603165604
-1.2293869549672989,-0.5230936824166199,-0.9389479601080775
-0.5797557100695024,0.46502540384700203,3.6389421501355037
-0.6575590334688952,-0.002976387153896205,-0.30941818833762463
-0.5368290399883257,-0.30237010118886043,-0.45283984253747817
0.1532047933060898,-0.4917950745210109,-0.9655882955537959
-1.2465868745557813,0.23685391731757638,1.2028688412631772
0.19598164889231998,0.6256911850751031,2.9104029941685945
0.647530262919226,-0.449865939752089,-0.8332390632903804
0.6100110578728373,-0.33513107059151914,-0.5373737988397524
1.3431303452457783,0.027240942837035455,1.072744589032527
-1.722185608110892,-0.5755801360316443,-1.2717909521694768
-1.5505777286207223,-0.5173512000740833,-1.0957112061953351
0.7978628084825613,-0.14539007576395352,0.47581704573233286
-1.0882560723688515,-0.4371644931010595,-0.6059156722458707
-0.007521814688794257,0.04622812332953244,1.4520215060440889
-0.3240035990929112,-0.5000656555263815,-0.9645351402167507
0.35419081424631776,0.385669704364229,-0.47398561739499107
-1.5454954803729526,-0.14344461365843544,0.2202020201316698
-0.632171293941916,-0.10282860418057352,-0.9607709665730947
-0.44267199438488997,-0.40516334998619197,-0.5110023755966477
-0.14301433088742255,-0.04890887233790856,0.9887558961659196
0.05656731813284562,-0.024288155175031786,0.4362635875536266
-0.04380028455730285,-0.15494652617078877,0.49672838542575326
-0.6877898666777355,0.22411147290429473,2.1277335004339446
0.7870684122334307,-0.36593460232188973,-0.534835086988377
1.4133462746642338,-0.09660522323805587,0.7610154595632698
0.8334480504166512,-0.3353846202877772,-0.3052484063562927
-0.505763963967465,-0.21475551553475086,0.40204932644562935
0.19734156671230008,-0.07987502110962236,0.2396385997318463
0.5133803415514192,-0.24549968178798032,0.10781629232781498
1.073651561110151,-0.15680731571096995,0.42962853983815885
0.8282532484743163,-0.2802318168628054,-0.07236608259840593
-0.9067472551902702,-0.46280894723770577,-0.7345378221583743
0.18112375834835587,-0.5093384544121266,-1.2522983791529716
-1.2494526411109257,-0.36073422432117336,-0.6249429425474021
-1.486139696982413,0.19721355872527738,0.6922848845716392
-1.7084898568771834,-0.19636664734046996,0.5453581556240681
-0.3108537661100488,-0.4320754133597923,-1.0835135996953105
-1.276566667522099,0.05614861176643625,1.7069689003141648
0.38992105596766846,-0.03728059708937801,1.0740709396619519
-1.796729451665025,-0.47378387491102564,-0.6290553686785954
2.039340318233369,0.4058697651082778,-1.764942452515796
-0.06879698782287999,-0.4388863280574094,-0.7084585342158732
-1.291488588981194,-0.38063630155314254,-0.6367349656351199
1.5615591089681677,-0.5155144569566505,-1.379075548457259
3.209312644269184,0.17153830830846797,0.5935023825397423
-1.1338387186500478,-0.3200709670338938,-0.050041105413475194
-0.3066775158008682,-0.15680487364114815,0.6599963492265111
2.6871880502108065,0.3907200666842954,0.9895082810514856
-0.5610393517559489,-0.4646780606069218,-0.7583105457026377
-0.8582375555119078,-0.2597031648702249,0.21157633113492522
1.900705410774139,0.3432931221059256,0.4446428474891439
1.9966779039427534,-0.3530436017589925,-0.9113888961278103
0.9223612006483781,-0.12359205349150074,-0.14387397580998929
-0.1843942008002139,-0.3191308969189526,-0.07105055797001947
-0.5622620742676189,0.26911564364243223,1.773210904547353
-0.04132653621398472,-0.07165217001207146,0.4809020958558671
0.4744821850015285,-0.09443299956513392,-0.01566637599500126
-1.304079780886682,-0.28860365401850446,0.05045648573768474
-1.7002398738668705,-0.4407963997350129,-0.4338498458474673
0.9910613634295021,-0.43191301575546553,-1.283316306832716
2.6422937145378658,2.638647169978583,-1.0476697432057933
-1.6297447046067428,-0.4453326666625103,-0.4910094874344756
0.1396732712691351,0.1270021557132548,0.9105846486365587
-0.6395694885749045,-0.010443409840470685,1.4012332647026648
-1.4455767104000212,-0.47670098792636617,-0.7946047302134407
0.11548280874948892,-0.3129220716574357,-0.28552545304823007
0.49764683657696923,-0.0882676121276358,0.7021275165304048
2.1496624856153144,-0.11586952237069825,0.4330923446628491
-0.03182732497351326,0.34883503593536025,-0.5931618824365513
-0.3863168536912362,-0.15183288477093973,0.7318494804401229
-0.8755087251972438,-0.08807125145614977,1.1067752041959633
-1.7956855780130587,-0.5486225500998856,-0.9715628367814783
0.598931056084995,-0.006260853137202652,0.3084836414763893
-0.020157675298646125,-0.11979455792344712,0.40100509345118773
2.8782133543006725,-0.1710218793565977,-0.21456064492696794
-0.2817739441635203,-0.4812620142784635,-1.1418665881136907
2.075487928796716,-0.42154531820612934,-1.0551537636398916
-0.4784438221564594,-0.42081265097845544,-0.5902115106298512
-0.03893203831408154,-0.48067345274825407,-1.3862431326869356
0.07129559660746143,-0.3196484993918483,-0.26662587319932984
2.700686248643624,0.13727626435421586,0.9578176257451145
2.0155520665391897,0.021583313562243956,1.1343711872035434
-0.5328366697150991,-0.2859713329123909,-0.018615367034456126
-0.7545045335280558,0.6393481938947055,0.8185937179582423
-1.2557745788477568,-0.17090546946665866,0.6394626811938915
0.7870663779265038,0.010868889401137779,0.8533111158280872
-0.12889873074255015,-0.3297187235274322,-0.17764555728443693
0.029640950367762844,-0.407202936890605,-0.6165799537633914
-1.7687672010525102,-0.21475517553081636,0.07087251789064965
-0.7314582147195788,0.011139064656231493,1.089955487129062
0.885858179481054,-0.0960251850443824,0.37925032246099905
-0.5923384933999938,-0.30842934397946853,0.007001688790954388
-0.5829404338221553,0.05573697362049907,1.5319319213006268
-1.1741246411183397,-0.4279507890763606,-0.5116172507663385
-0.8216093329813002,-0.07027792312067721,0.8736963818218455
-0.018594359323966046,-0.5131978812980129,-1.4083239235204636
1.5168303750495808,-0.46897434639866237,-1.125174702210507
-0.8276001790194915,-0.3946241119606056,-0.341667689122363
0.5825239759640416,-0.41867913481362024,-0.7310857960842225
-1.4090339831235572,-0.23605676008959692,-0.9763967430816747
-1.4462561241248892,-0.47830084452053806,-0.6442537732325179
0.8981423770780242,-0.320419873667714,-0.3154165369591169
0.16847438652129232,-0.0919055721215278,0.907249834175017
0.05610084315271028,-0.21232897474846332,0.032880937105214114
-1.0950538800932033,-0.5392463988818342,-1.1366161980553124
-1.1174024050458116,-0.02106704979757933,-0.0695412927042679
0.5753767848383391,-0.39011193103158986,-0.5758624398524841
-1.3999496920188144,-0.09785714109914548,0.9346919601235887
1.6898892521657125,-0.4309545941943349,-0.950707976481593
1.3311740702418864,5.53427950218709,-1.7241657902685221
0.9002797806397546,-0.020016750782366786,-1.2172283126075039
-1.6736394444695666,-0.30336601199077873,0.14045047519411905
0.38164145059303856,-0.2818526113933322,-0.06475829953560604
-0.20518130280203042,14.67799990494589,-2.299703005695239
-1.5829045559066,-0.19490533174042068,0.40718790632708735
0.5505810947913027,-0.31745548442239246,-0.2558829328779195
1.8369258366591306,0.005521022958461742,0.9212060388749407
-1.0499350544034216,-0.05373702276143147,1.2945521557154298
-1.0580753010117683,-0.48366612527248554,-1.0114913608383231
-0.43412972365398256,-0.3662918600207687,-0.7508929665557371
-1.3896730731388456,-0.04811542415202068,1.3334230163493612
-0.0895072583813326,0.0034537249221135396,1.1124663124642407
-0.724584645064567,11.866912282495342,-0.5379352356050414
-1.5130213316135517,-0.38220427888235003,-0.6425230054812047
-1.5160378279822784,0.30347713577885777,2.712239747192196
-1.295312405980959,-0.5032578854700127,-1.0051195838285236
0.9038089815834115,-0.16537233866601675,0.44569818124933797
-1.2663413963094265,0.6381547569178573,2.313077790835562
3.30690271318096,0.2159311526808332,1.131800502952377
2.4923127459864536,-0.13705636856961517,0.2740037660658609
-0.3295736255121864,-0.020573902218699074,-0.5348687488398433
-0.09472871450617626,-0.44338870651169515,-0.9922513849818584
-0.5929222318125719,-0.09615915752083397,0.7866700681092811
0.33019859693116316,-0.013987378147757506,1.1414910034261212
0.423924081146129,-0.33372278087472956,-0.5390804911968959
0.11097701936790424,-0.036607131998853425,0.07128468966829955
0.037318371636959474,-0.29320051633059585,-0.5494852087031565
0.20762241253988417,-0.15991137772298358,0.4508378718014301
1.6417873584401816,0.2553658168607007,2.398866032600043
-0.35914768668087343,-0.5778817665186998,-1.350902102701914
0.7427352667198235,0.19182033577435859,-0.8093416415172561
-0.05699088377307363,-0.32894650906283696,-0.2583207905880154
0.7019587309425931,0.10876213657188029,1.6462994189081577
0.005104747461986033,-0.030700308169612316,1.1913148979141417
-0.9360876810079819,-0.39343712610852166,-0.4109528296607509
-0.6762740811709372,-0.13329385247094203,0.325275089586257
